phi1,tdev,phi3
0.268285521988285,2991.2,-0.0299149559158984
0.319212541219978,2927.2,0.00811173582728406
0.187413139412739,2894.4,-0.00269894504596082
0.403443438673152,3097.86666666667,0.0594170968042995
0.174517475473926,3150.4,0.0223522143391592
0.213818499703141,3001.86666666667,0.0390076772267086
0.142672183715689,2723.2,-0.098318999126751
0.0355899942865737,2669.86666666667,-0.0759651945273403
0.243810288780958,2819.73333333333,-0.0803939515200727
0.267317621440046,2873.06666666667,-0.0497563881975525
0.339745520103656,2733.86666666667,-0.0353576654361172
0.114410288981838,2851.73333333333,-0.0229616442292953
0.0261805120139653,2552,-0.114052805846262
0.133914919433203,2883.73333333333,-0.0367849866560713
0.0631195515324245,2691.2,-0.0726153754291343
0.219302908460444,2830.4,-0.0637924501652924
0.294357172992385,2873.06666666667,-0.0768787391552827
-0.205411356214588,2540,-0.0216724202449648
-0.181750914653747,2465.33333333333,-0.0216459991936248
-0.16872412737954,2401.06666666667,-0.127474376997145
-0.350468513893492,2379.48333333333,-0.10764857434169
-0.155415544953791,2508,-0.040999985357776
-0.261542128249903,2443.73333333333,-0.0611933245030221
-0.247162322615844,2486.68333333333,0.00890894153048802
-0.137437510706133,2497.33333333333,-0.0513589068564153
-0.180874794637449,2401.33333333333,-0.0650385374805683
-0.167864096593031,2326.4,-0.0233317513530256
-0.2344673446656,2337.06666666667,-0.00739915509664125
-0.439456730258369,2251.45,0.0130033865612774
-0.405532366014525,2262.38333333333,0.0227671057574993
-0.383927455996152,2251.73333333333,-0.0663364373814405
-0.0354596454789801,2593.86666666667,-0.229361513292812
-0.271033976361135,2326.38333333333,-0.016014638817054
-0.219084505338418,2496.8,0.0832744981256198
-0.272267149032737,2733.6,0.174714536741775
-0.362875973580691,2433.33333333333,0.0153216729875804
-0.245994609611255,2604.53333333333,0.0301257246048073
-0.293000791809284,2379.73333333333,0.0223837086503802
-0.265367828834363,2465.33333333333,0.103904716118103
-0.334044391547199,2262.38333333333,-0.000495508978975477
-0.254846637600886,2283.73333333333,-0.0471675002972683
-0.413955411940645,2262.13333333333,-0.0299309371753243
-0.289300638925918,2251.73333333333,0.00591348786956015
-0.309868979607859,2358.38333333333,-0.003717836500998
-0.185672929937744,2497.33333333333,0.10111749019051
-0.187239724607531,2444.81666666667,0.0330420524071081
-0.298595239352796,2486.93333333333,0.113204222766316
-0.20335165700996,2444.8,0.0206104693397859
-0.156920508029126,2391.46666666667,-0.0547366331036464
-0.296607628572337,2348,0.0317394059094444
-0.153888969843643,2434.13333333333,-0.124056313764895
-0.302111695059792,2294.4,-0.0270669498876091
-0.346364146510698,2380,0.0348715911337707
-0.49485219823617,2358.66666666667,0.0568350357921117
-0.217540187522612,2423.46666666667,0.0182470342389968
-0.321618864753862,2348.26666666667,-0.0598950364123312
-0.207817844841215,2369.33333333333,-0.0527068247682868
-0.168301689449386,2337.06666666667,-0.0484395143429961
-0.23037280065245,2326.93333333333,-0.0472081123462328
-0.267632189165992,2316.28333333333,-0.128979710398603
-0.316442415745217,2390.13333333333,0.0083160152173579
-0.222983375960796,2347.73333333333,-0.0754483554292201
-0.193252681994957,2572.8,-0.107544736484189
-0.215276586979698,2326.4,-0.071042185205519
-0.174332005971425,2412.26666666667,-0.037911151156604
-0.194644539401052,2358.93333333333,-0.0646673961079276
-0.128996936018592,2316.26666666667,-0.0812275389946258
-0.15574463356728,2358.66666666667,-0.0697606749080252
-0.145532064836268,3045.88333333333,0.180200528538092
-0.0522205880673301,3056.53333333333,-0.0382074710713734
0.0761723283990992,3036,-0.104918692867987
-0.0395970407856948,3121.35,0.0620305789888899
-0.0891045128349146,3024.53333333333,0.161354706840463
-0.0616799429422363,2821.06666666667,-0.051593706480981
-0.0940095795924072,2778.41666666667,0.0939683795954681
0.169428942208951,2874.41666666667,-0.123565408829001
0.139359787929713,2875.21666666667,-0.169098531368378
0.0863498281149773,2992.53333333333,-0.0689728757257965
0.175462565838473,2992.55,-0.227059452553903
-0.155024451411328,2571.23333333333,0.0764798902204237
-0.180419210845248,2550.11666666667,0.0796283648517598
-0.083206299634529,2582.11666666667,0.0202017383770432
-0.260782942961086,2485.83333333333,0.0965195073088323
-0.12165847923545,2646.11666666667,0.00432279052050663
-0.165374410811447,2560.5,0.0425207371808673
-0.134908586598189,2464.51666666667,-0.038979760516307
-0.0863946191193364,2443.18333333333,-0.064726782958966
-0.106791359529177,2560.78333333333,-0.00249326329712549
-0.154858998932531,2657.05,0.0623584807160939
-0.175710866834716,2582.11666666667,0.0625992903649849
-0.256394589684278,2539.18333333333,0.0472410745339255
-0.103555445092565,2635.45,-0.0234901720784183
-0.115121389447672,2603.66666666667,0.00883840846482666
-0.36677776460849,2421.86666666667,0.0597747093457043
-0.217567785947554,2400.78333333333,0.0358131177935563
-0.166781758888896,2379.45,0.0313112874184245
-0.263906852124746,2422.11666666667,0.0414855859404838
-0.150075745776947,2368.51666666667,-0.0260468745006955
-0.241848396832145,2411.18333333333,0.0261173372915852
-0.23226008941761,2411.16666666667,0.0395403206237773
-0.213241081579654,2315.18333333333,-0.0239562481141863
-0.319974357870165,2347.18333333333,0.0126193207110294
-0.223453881895346,2432.78333333333,0.0537422279235534
-0.329498378478969,2368.78333333333,0.0482816511578884
